"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Nelson County, VA"	"51125"	Suppressed	14943	Suppressed
	"New Kent County, VA"	"51127"	Suppressed	21682	Suppressed
	"Northampton County, VA"	"51131"	Suppressed	11846	Suppressed
	"Northumberland County, VA"	"51133"	Suppressed	12275	Suppressed
	"Nottoway County, VA"	"51135"	Suppressed	15434	Suppressed
	"Orange County, VA"	"51137"	Suppressed	36073	Suppressed
	"Page County, VA"	"51139"	Suppressed	23731	Suppressed
	"Patrick County, VA"	"51141"	Suppressed	17665	Suppressed
	"Pittsylvania County, VA"	"51143"	Suppressed	61258	Suppressed
	"Powhatan County, VA"	"51145"	Suppressed	28601	Suppressed
	"Prince Edward County, VA"	"51147"	Suppressed	22703	Suppressed
	"Prince George County, VA"	"51149"	Suppressed	37809	Suppressed
	"Prince William County, VA"	"51153"	13	463023	Unreliable
	"Pulaski County, VA"	"51155"	Suppressed	34184	Suppressed
	"Rappahannock County, VA"	"51157"	Suppressed	7321	Suppressed
	"Richmond County, VA"	"51159"	Suppressed	8939	Suppressed
	"Roanoke County, VA"	"51161"	Suppressed	93730	Suppressed
	"Rockbridge County, VA"	"51163"	Suppressed	22659	Suppressed
	"Rockingham County, VA"	"51165"	Suppressed	80227	Suppressed
	"Russell County, VA"	"51167"	Suppressed	27048	Suppressed
	"Scott County, VA"	"51169"	Suppressed	21865	Suppressed
	"Shenandoah County, VA"	"51171"	Suppressed	43225	Suppressed
	"Smyth County, VA"	"51173"	Suppressed	30656	Suppressed
	"Southampton County, VA"	"51175"	Suppressed	17750	Suppressed
	"Spotsylvania County, VA"	"51177"	Suppressed	133033	Suppressed
	"Stafford County, VA"	"51179"	Suppressed	146649	Suppressed
	"Surry County, VA"	"51181"	Suppressed	6540	Suppressed
	"Sussex County, VA"	"51183"	Suppressed	11373	Suppressed
	"Tazewell County, VA"	"51185"	Suppressed	41095	Suppressed
	"Warren County, VA"	"51187"	Suppressed	39563	Suppressed
	"Washington County, VA"	"51191"	Suppressed	54387	Suppressed
	"Westmoreland County, VA"	"51193"	Suppressed	17780	Suppressed
	"Wise County, VA"	"51195"	Suppressed	38586	Suppressed
	"Wythe County, VA"	"51197"	Suppressed	28882	Suppressed
	"York County, VA"	"51199"	Suppressed	67739	Suppressed
	"Alexandria city, VA"	"51510"	Suppressed	160035	Suppressed
	"Bedford city, VA"	"51515"	Missing	Missing	Missing
	"Bristol city, VA"	"51520"	Suppressed	16790	Suppressed
	"Buena Vista city, VA"	"51530"	Suppressed	6327	Suppressed
	"Charlottesville city, VA"	"51540"	Suppressed	48019	Suppressed
	"Chesapeake city, VA"	"51550"	14	240397	Unreliable
	"Clifton Forge city, VA"	"51560"	Missing	Missing	Missing
	"Colonial Heights city, VA"	"51570"	Suppressed	17830	Suppressed
	"Covington city, VA"	"51580"	Suppressed	5531	Suppressed
	"Danville city, VA"	"51590"	15	41130	Unreliable
	"Emporia city, VA"	"51595"	Suppressed	5282	Suppressed
	"Fairfax city, VA"	"51600"	Suppressed	24097	Suppressed
	"Falls Church city, VA"	"51610"	Suppressed	14583	Suppressed
	"Franklin city, VA"	"51620"	Suppressed	8176	Suppressed
	"Fredericksburg city, VA"	"51630"	Suppressed	28360	Suppressed
	"Galax city, VA"	"51640"	Suppressed	6625	Suppressed
	"Hampton city, VA"	"51650"	16	134669	Unreliable
	"Harrisonburg city, VA"	"51660"	Suppressed	54215	Suppressed
	"Hopewell city, VA"	"51670"	Suppressed	22621	Suppressed
	"Lexington city, VA"	"51678"	Suppressed	7106	Suppressed
	"Lynchburg city, VA"	"51680"	Suppressed	80995	Suppressed
	"Manassas city, VA"	"51683"	Suppressed	41501	Suppressed
	"Manassas Park city, VA"	"51685"	Suppressed	16591	Suppressed
	"Martinsville city, VA"	"51690"	Suppressed	13142	Suppressed
	"Newport News city, VA"	"51700"	21	179388	11.7065
	"Norfolk city, VA"	"51710"	31	244703	12.6684
	"Norton city, VA"	"51720"	Suppressed	3936	Suppressed
	"Petersburg city, VA"	"51730"	14	31750	Unreliable
	"Poquoson city, VA"	"51735"	Suppressed	12053	Suppressed
	"Portsmouth city, VA"	"51740"	15	94572	Unreliable
	"Radford city, VA"	"51750"	Suppressed	17658	Suppressed
	"Richmond city, VA"	"51760"	51	227032	22.4638
	"Roanoke city, VA"	"51770"	18	99837	Unreliable
	"Salem city, VA"	"51775"	Suppressed	25862	Suppressed
	"Staunton city, VA"	"51790"	Suppressed	24528	Suppressed
	"Suffolk city, VA"	"51800"	Suppressed	90237	Suppressed
	"Virginia Beach city, VA"	"51810"	17	450435	Unreliable
	"Waynesboro city, VA"	"51820"	Suppressed	22327	Suppressed
	"Williamsburg city, VA"	"51830"	Suppressed	15031	Suppressed
	"Winchester city, VA"	"51840"	Suppressed	27932	Suppressed
	"Adams County, WA"	"53001"	Suppressed	19506	Suppressed
	"Asotin County, WA"	"53003"	Suppressed	22535	Suppressed
	"Benton County, WA"	"53005"	Suppressed	198171	Suppressed
	"Chelan County, WA"	"53007"	Suppressed	76533	Suppressed
	"Clallam County, WA"	"53009"	Suppressed	75474	Suppressed
	"Clark County, WA"	"53011"	16	474643	Unreliable
	"Columbia County, WA"	"53013"	Suppressed	4047	Suppressed
	"Cowlitz County, WA"	"53015"	Suppressed	106910	Suppressed
	"Douglas County, WA"	"53017"	Suppressed	41945	Suppressed
	"Ferry County, WA"	"53019"	Suppressed	7594	Suppressed
	"Franklin County, WA"	"53021"	Suppressed	92125	Suppressed
	"Garfield County, WA"	"53023"	Suppressed	2210	Suppressed
	"Grant County, WA"	"53025"	Suppressed	95158	Suppressed
	"Grays Harbor County, WA"	"53027"	Suppressed	72697	Suppressed
	"Island County, WA"	"53029"	Suppressed	83159	Suppressed
	"Jefferson County, WA"	"53031"	Suppressed	31234	Suppressed
	"King County, WA"	"53033"	72	2188649	3.2897
	"Kitsap County, WA"	"53035"	10	266414	Unreliable
	"Kittitas County, WA"	"53037"	Suppressed	46205	Suppressed
	"Klickitat County, WA"	"53039"	Suppressed	21811	Suppressed
	"Lewis County, WA"	"53041"	Suppressed	78200	Suppressed
	"Lincoln County, WA"	"53043"	Suppressed	10579	Suppressed
	"Mason County, WA"	"53045"	Suppressed	63710	Suppressed
	"Okanogan County, WA"	"53047"	Suppressed	41742	Suppressed
	"Pacific County, WA"	"53049"	Suppressed	21626	Suppressed
	"Pend Oreille County, WA"	"53051"	Suppressed	13354	Suppressed
	"Pierce County, WA"	"53053"	33	876764	3.7638
	"San Juan County, WA"	"53055"	Suppressed	16715	Suppressed
	"Skagit County, WA"	"53057"	10	125619	Unreliable
	"Skamania County, WA"	"53059"	Suppressed	11837	Suppressed
	"Snohomish County, WA"	"53061"	18	801633	Unreliable
	"Spokane County, WA"	"53063"	18	506152	Unreliable
	"Stevens County, WA"	"53065"	Suppressed	44730	Suppressed
	"Thurston County, WA"	"53067"	Suppressed	280588	Suppressed
	"Wahkiakum County, WA"	"53069"	Suppressed	4264	Suppressed
	"Walla Walla County, WA"	"53071"	Suppressed	60567	Suppressed
	"Whatcom County, WA"	"53073"	Suppressed	221404	Suppressed
	"Whitman County, WA"	"53075"	Suppressed	49046	Suppressed
	"Yakima County, WA"	"53077"	29	250193	11.5911
	"Barbour County, WV"	"54001"	Suppressed	16497	Suppressed
	"Berkeley County, WV"	"54003"	11	114920	Unreliable
	"Boone County, WV"	"54005"	Suppressed	22349	Suppressed
	"Braxton County, WV"	"54007"	Suppressed	14237	Suppressed
	"Brooke County, WV"	"54009"	Suppressed	22443	Suppressed
	"Cabell County, WV"	"54011"	17	94958	Unreliable
	"Calhoun County, WV"	"54013"	Suppressed	7307	Suppressed
	"Clay County, WV"	"54015"	Suppressed	8764	Suppressed
	"Doddridge County, WV"	"54017"	Suppressed	8560	Suppressed
	"Fayette County, WV"	"54019"	Suppressed	43521	Suppressed
	"Gilmer County, WV"	"54021"	Suppressed	8005	Suppressed
	"Grant County, WV"	"54023"	Suppressed	11670	Suppressed
	"Greenbrier County, WV"	"54025"	Suppressed	35287	Suppressed
	"Hampshire County, WV"	"54027"	Suppressed	23471	Suppressed
	"Hancock County, WV"	"54029"	Suppressed	29448	Suppressed
	"Hardy County, WV"	"54031"	Suppressed	13717	Suppressed
	"Harrison County, WV"	"54033"	Suppressed	67811	Suppressed
	"Jackson County, WV"	"54035"	Suppressed	28976	Suppressed
	"Jefferson County, WV"	"54037"	Suppressed	56338	Suppressed
	"Kanawha County, WV"	"54039"	16	183293	Unreliable
	"Lewis County, WV"	"54041"	Suppressed	16226	Suppressed
	"Lincoln County, WV"	"54043"	Suppressed	20825	Suppressed
	"Logan County, WV"	"54045"	Suppressed	32925	Suppressed
	"McDowell County, WV"	"54047"	Suppressed	18456	Suppressed
	"Marion County, WV"	"54049"	Suppressed	56337	Suppressed
	"Marshall County, WV"	"54051"	Suppressed	31190	Suppressed
	"Mason County, WV"	"54053"	Suppressed	26801	Suppressed
	"Mercer County, WV"	"54055"	Suppressed	59753	Suppressed
	"Mineral County, WV"	"54057"	Suppressed	27222	Suppressed
	"Mingo County, WV"	"54059"	Suppressed	24127	Suppressed
	"Monongalia County, WV"	"54061"	Suppressed	105030	Suppressed
	"Monroe County, WV"	"54063"	Suppressed	13402	Suppressed
	"Morgan County, WV"	"54065"	Suppressed	17686	Suppressed
	"Nicholas County, WV"	"54067"	Suppressed	25043	Suppressed
	"Ohio County, WV"	"54069"	Suppressed	42035	Suppressed
	"Pendleton County, WV"	"54071"	Suppressed	6996	Suppressed
	"Pleasants County, WV"	"54073"	Suppressed	7512	Suppressed
	"Pocahontas County, WV"	"54075"	Suppressed	8456	Suppressed
	"Preston County, WV"	"54077"	Suppressed	33679	Suppressed
	"Putnam County, WV"	"54079"	Suppressed	56792	Suppressed
	"Raleigh County, WV"	"54081"	Suppressed	75022	Suppressed
	"Randolph County, WV"	"54083"	Suppressed	28785	Suppressed
	"Ritchie County, WV"	"54085"	Suppressed	9774	Suppressed
	"Roane County, WV"	"54087"	Suppressed	14043	Suppressed
	"Summers County, WV"	"54089"	Suppressed	12993	Suppressed
	"Taylor County, WV"	"54091"	Suppressed	16930	Suppressed
	"Tucker County, WV"	"54093"	Suppressed	6915	Suppressed
	"Tyler County, WV"	"54095"	Suppressed	8795	Suppressed
	"Upshur County, WV"	"54097"	Suppressed	24465	Suppressed
	"Wayne County, WV"	"54099"	Suppressed	40153	Suppressed
	"Webster County, WV"	"54101"	Suppressed	8372	Suppressed
	"Wetzel County, WV"	"54103"	Suppressed	15437	Suppressed
	"Wirt County, WV"	"54105"	Suppressed	5794	Suppressed
	"Wood County, WV"	"54107"	Suppressed	85104	Suppressed
	"Wyoming County, WV"	"54109"	Suppressed	21210	Suppressed
	"Adams County, WI"	"55001"	Suppressed	19973	Suppressed
	"Ashland County, WI"	"55003"	Suppressed	15500	Suppressed
	"Barron County, WI"	"55005"	Suppressed	45251	Suppressed
	"Bayfield County, WI"	"55007"	Suppressed	15008	Suppressed
	"Brown County, WI"	"55009"	Suppressed	262052	Suppressed
	"Buffalo County, WI"	"55011"	Suppressed	13167	Suppressed
	"Burnett County, WI"	"55013"	Suppressed	15352	Suppressed
	"Calumet County, WI"	"55015"	Suppressed	50067	Suppressed
	"Chippewa County, WI"	"55017"	Suppressed	63813	Suppressed
	"Clark County, WI"	"55019"	Suppressed	34679	Suppressed
	"Columbia County, WI"	"55021"	Suppressed	57248	Suppressed
	"Crawford County, WI"	"55023"	Suppressed	16214	Suppressed
	"Dane County, WI"	"55025"	14	536416	Unreliable
	"Dodge County, WI"	"55027"	Suppressed	87786	Suppressed
	"Door County, WI"	"55029"	Suppressed	27483	Suppressed
	"Douglas County, WI"	"55031"	Suppressed	43284	Suppressed
	"Dunn County, WI"	"55033"	Suppressed	44693	Suppressed
	"Eau Claire County, WI"	"55035"	Suppressed	103671	Suppressed
	"Florence County, WI"	"55037"	Suppressed	4371	Suppressed
	"Fond du Lac County, WI"	"55039"	Suppressed	102548	Suppressed
	"Forest County, WI"	"55041"	Suppressed	8970	Suppressed
	"Grant County, WI"	"55043"	Suppressed	51999	Suppressed
	"Green County, WI"	"55045"	Suppressed	36851	Suppressed
	"Green Lake County, WI"	"55047"	Suppressed	18760	Suppressed
	"Iowa County, WI"	"55049"	Suppressed	23715	Suppressed
	"Iron County, WI"	"55051"	Suppressed	5671	Suppressed
	"Jackson County, WI"	"55053"	Suppressed	20529	Suppressed
	"Jefferson County, WI"	"55055"	Suppressed	84832	Suppressed
	"Juneau County, WI"	"55057"	Suppressed	26576	Suppressed
	"Kenosha County, WI"	"55059"	Suppressed	168521	Suppressed
	"Kewaunee County, WI"	"55061"	Suppressed	20445	Suppressed
	"La Crosse County, WI"	"55063"	Suppressed	118274	Suppressed
	"Lafayette County, WI"	"55065"	Suppressed	16741	Suppressed
	"Langlade County, WI"	"55067"	Suppressed	19160	Suppressed
	"Lincoln County, WI"	"55069"	Suppressed	27838	Suppressed
	"Manitowoc County, WI"	"55071"	Suppressed	79175	Suppressed
	"Marathon County, WI"	"55073"	Suppressed	135732	Suppressed
	"Marinette County, WI"	"55075"	Suppressed	40310	Suppressed
	"Marquette County, WI"	"55077"	Suppressed	15308	Suppressed
	"Menominee County, WI"	"55078"	Suppressed	4615	Suppressed
	"Milwaukee County, WI"	"55079"	132	952085	13.8643
	"Monroe County, WI"	"55081"	Suppressed	45625	Suppressed
	"Oconto County, WI"	"55083"	Suppressed	37553	Suppressed
	"Oneida County, WI"	"55085"	Suppressed	35254	Suppressed
	"Outagamie County, WI"	"55087"	Suppressed	186059	Suppressed
	"Ozaukee County, WI"	"55089"	Suppressed	88429	Suppressed
	"Pepin County, WI"	"55091"	Suppressed	7254	Suppressed
	"Pierce County, WI"	"55093"	Suppressed	41901	Suppressed
	"Polk County, WI"	"55095"	Suppressed	43450	Suppressed
	"Portage County, WI"	"55097"	Suppressed	70474	Suppressed
	"Price County, WI"	"55099"	Suppressed	13442	Suppressed
	"Racine County, WI"	"55101"	Suppressed	196071	Suppressed
	"Richland County, WI"	"55103"	Suppressed	17516	Suppressed
	"Rock County, WI"	"55105"	Suppressed	162309	Suppressed
	"Rusk County, WI"	"55107"	Suppressed	14151	Suppressed
	"St. Croix County, WI"	"55109"	Suppressed	88703	Suppressed
	"Sauk County, WI"	"55111"	Suppressed	63981	Suppressed
	"Sawyer County, WI"	"55113"	Suppressed	16418	Suppressed
	"Shawano County, WI"	"55115"	Suppressed	40935	Suppressed
	"Sheboygan County, WI"	"55117"	Suppressed	115344	Suppressed
	"Taylor County, WI"	"55119"	Suppressed	20321	Suppressed
	"Trempealeau County, WI"	"55121"	Suppressed	29472	Suppressed
	"Vernon County, WI"	"55123"	Suppressed	30759	Suppressed
	"Vilas County, WI"	"55125"	Suppressed	21683	Suppressed
	"Walworth County, WI"	"55127"	Suppressed	103082	Suppressed
	"Washburn County, WI"	"55129"	Suppressed	15758	Suppressed
	"Washington County, WI"	"55131"	Suppressed	135101	Suppressed
	"Waukesha County, WI"	"55133"	Suppressed	400621	Suppressed
	"Waupaca County, WI"	"55135"	Suppressed	51225	Suppressed
	"Waushara County, WI"	"55137"	Suppressed	24369	Suppressed
	"Winnebago County, WI"	"55139"	Suppressed	170414	Suppressed
	"Wood County, WI"	"55141"	Suppressed	73126	Suppressed
	"Albany County, WY"	"56001"	Suppressed	38332	Suppressed
	"Big Horn County, WY"	"56003"	Suppressed	11906	Suppressed
	"Campbell County, WY"	"56005"	Suppressed	46242	Suppressed
	"Carbon County, WY"	"56007"	Suppressed	15303	Suppressed
	"Converse County, WY"	"56009"	Suppressed	13809	Suppressed
	"Crook County, WY"	"56011"	Suppressed	7410	Suppressed
	"Fremont County, WY"	"56013"	Suppressed	39803	Suppressed
	"Goshen County, WY"	"56015"	Suppressed	13378	Suppressed
	"Hot Springs County, WY"	"56017"	Suppressed	4696	Suppressed
	"Johnson County, WY"	"56019"	Suppressed	8476	Suppressed
	"Laramie County, WY"	"56021"	Suppressed	98327	Suppressed
	"Lincoln County, WY"	"56023"	Suppressed	19265	Suppressed
	"Natrona County, WY"	"56025"	Suppressed	79547	Suppressed
	"Niobrara County, WY"	"56027"	Suppressed	2397	Suppressed
	"Park County, WY"	"56029"	Suppressed	29568	Suppressed
	"Platte County, WY"	"56031"	Suppressed	8562	Suppressed
	"Sheridan County, WY"	"56033"	Suppressed	30210	Suppressed
	"Sublette County, WY"	"56035"	Suppressed	9799	Suppressed
	"Sweetwater County, WY"	"56037"	Suppressed	43534	Suppressed
	"Teton County, WY"	"56039"	Suppressed	23265	Suppressed
	"Uinta County, WY"	"56041"	Suppressed	20495	Suppressed
	"Washakie County, WY"	"56043"	Suppressed	8064	Suppressed
	"Weston County, WY"	"56045"	Suppressed	6927	Suppressed
"Total"			19510	325719178	5.9898
"---"
"Dataset: Underlying Cause of Death, 1999-2017"
"Query Parameters:"
"Title: County Homicide Rates, 2017"
"ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Year/Month: 2017"
"Group By: County"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: May 24, 2019 5:11:54 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on May 24, 2019 5:11:54 PM"
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"9. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
